289.0
358.0
230.0
0.0
353.0
333.0
163.0
161.0
313.0
359.0
218.0
242.0
232.0
291.0
219.0
274.0
328.0
250.0
161.0
250.0
306.0
275.0
420.0
317.0
276.0
245.0
304.0
108.0
249.0
221.0
203.0
251.0
300.0
343.0
449.0
363.0
278.0
302.0
263.0
188.0
297.0
311.0
190.0
154.0
281.0
235.0
310.0
354.0
334.0
351.0
283.0
291.0
331.0
227.0
215.0
242.0
237.0
229.0
290.0
275.0
244.0
230.0
